uriPer,labelPer,birthYear,gender,labelPlace,geometry,uriPlace,periods,FID,REGION,CNTR_ID,CNTR_NAME,NAME_ENGL,ISO3_CODE,coded_country,activityYear,periodsActivity
http://www.wikidata.org/entity/Q5540586,George Hicks,1905,male,Tacoma,POINT (-122.4475 47.2525),http://www.wikidata.org/entity/Q199797,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1950,1946-1970
http://www.wikidata.org/entity/Q6154487,Janina Broniewska,1904,female,Kalisz,POINT (18.083 51.757),http://www.wikidata.org/entity/Q52842,1901-1910,8,Eastern Europe,PL,Polska,Poland,POL,Poland,1949,1946-1970
http://www.wikidata.org/entity/Q55120392,Robert Magidoff,1905,male,Kyiv,POINT (30.523611 50.45),http://www.wikidata.org/entity/Q1899,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1950,1946-1970
http://www.wikidata.org/entity/Q5112000,Christopher Buckley,1905,male,Pimlico,POINT (-0.1395 51.4887),http://www.wikidata.org/entity/Q123306,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1950,1946-1970
http://www.wikidata.org/entity/Q55103590,Boris Shcharansky,1904,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1949,1946-1970
http://www.wikidata.org/entity/Q4909121,Bill Genaust,1907,male,Minneapolis,POINT (-93.269167 44.981945),http://www.wikidata.org/entity/Q36091,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1952,1946-1970
http://www.wikidata.org/entity/Q25927246,Wolfgang Vennemann,1908,male,Treptow,POINT (13.479444 52.484167),http://www.wikidata.org/entity/Q677833,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1953,1946-1970
http://www.wikidata.org/entity/Q313767,Vasily Grossman,1905,male,Berdychiv,POINT (28.6 49.891945),http://www.wikidata.org/entity/Q158799,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1950,1946-1970
http://www.wikidata.org/entity/Q4396579,Mikhail Rozenfeld,1906,male,Poltava Governorate,POINT (34.568611 49.574444),http://www.wikidata.org/entity/Q1271216,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1951,1946-1970
http://www.wikidata.org/entity/Q202537,Arkady Gaidar,1904,male,Lgov,POINT (35.266667 51.666667),http://www.wikidata.org/entity/Q157790,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1949,1946-1970
http://www.wikidata.org/entity/Q2519739,Semyon Kirsanov,1906,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1951,1946-1970
http://www.wikidata.org/entity/Q64502992,Heinz Fremke,1907,male,Poznań,POINT (16.933611 52.408333),http://www.wikidata.org/entity/Q268,1901-1910,8,Eastern Europe,PL,Polska,Poland,POL,Poland,1952,1946-1970
http://www.wikidata.org/entity/Q4371342,Aleksandr Polyakov,1908,male,Bashmakovsky District,POINT (43.036389 53.213056),http://www.wikidata.org/entity/Q791222,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1953,1946-1970
http://www.wikidata.org/entity/Q60128,Alexander Fadeyev,1901,male,Kimry,POINT (37.35 56.866667),http://www.wikidata.org/entity/Q146435,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1946,1946-1970
http://www.wikidata.org/entity/Q326766,Musa Cälil,1906,male,Mostafa,POINT (54.77941 52.835977),http://www.wikidata.org/entity/Q18791295,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1951,1946-1970
http://www.wikidata.org/entity/Q4223982,Alexander Clifford,1909,male,United Kingdom,POINT (-2 54.6),http://www.wikidata.org/entity/Q145,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1954,1946-1970
http://www.wikidata.org/entity/Q63184,Bill Brandt,1904,male,Hamburg,POINT (10 53.55),http://www.wikidata.org/entity/Q1055,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1949,1946-1970
http://www.wikidata.org/entity/Q4972273,Aili Pekonen,1907,female,Helsinki,POINT (24.9375 60.170833),http://www.wikidata.org/entity/Q1757,1901-1910,24,Northern Europe,FI,Suomi-Finland,Finland,FIN,Baltic States Fin. Belar.,1952,1946-1970
http://www.wikidata.org/entity/Q5486856,Frank Gillard,1908,male,Tiverton,POINT (-3.488 50.903),http://www.wikidata.org/entity/Q637298,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1953,1946-1970
http://www.wikidata.org/entity/Q21536882,Noel Darwin Adams,1906,male,Waratah,POINT (145.517 -41.4333),http://www.wikidata.org/entity/Q7968807,1901-1910,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1951,1946-1970
http://www.wikidata.org/entity/Q99889,Johannes Hähle,1906,male,Chemnitz,POINT (12.916667 50.833333),http://www.wikidata.org/entity/Q2795,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1951,1946-1970
http://www.wikidata.org/entity/Q107002,Evelyn Waugh,1903,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1948,1946-1970
http://www.wikidata.org/entity/Q9368884,Virginia Irwin,1908,female,Quincy,POINT (-91.388611 39.932222),http://www.wikidata.org/entity/Q575750,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1953,1946-1970
http://www.wikidata.org/entity/Q123023673,Robert W. Cooper,1904,male,Toronto,POINT (-79.386667 43.670278),http://www.wikidata.org/entity/Q172,1901-1910,23,Northern America,CA,Canada-Canada,Canada,CAN,United States Can.,1949,1946-1970
http://www.wikidata.org/entity/Q122335204,Anton Ivan Székely,1908,male,Sečovce,POINT (21.65 48.7),http://www.wikidata.org/entity/Q847336,1901-1910,8,Eastern Europe,SK,Slovensko,Slovakia,SVK,Central Europe,1953,1946-1970
http://www.wikidata.org/entity/Q12133605,Ivan Nekhoda,1910,male,Oleksiyivka,POINT (35.341667 49.923056),http://www.wikidata.org/entity/Q4061794,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1955,1946-1970
http://www.wikidata.org/entity/Q12105929,Kostyantyn Zaruba,1910,male,Dolynska,POINT (32.764772 48.111142),http://www.wikidata.org/entity/Q591822,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1955,1946-1970
http://www.wikidata.org/entity/Q14588770,Harry C. Butcher,1901,male,Iowa,POINT (-93 42),http://www.wikidata.org/entity/Q1546,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1946,1946-1970
http://www.wikidata.org/entity/Q108290945,Willem Zwagers,1905,male,Amsterdam,POINT (4.883333 52.366667),http://www.wikidata.org/entity/Q727,1901-1910,22,Western Europe,NL,Nederland,Netherlands,NLD,Belgium Netherl.,1950,1946-1970
http://www.wikidata.org/entity/Q120621135,Else-Marie Ambrosius,1907,female,Hildesheim,POINT (9.95 52.15),http://www.wikidata.org/entity/Q3185,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1952,1946-1970
http://www.wikidata.org/entity/Q731139,Alexander Werth,1901,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1946,1946-1970
http://www.wikidata.org/entity/Q12018051,Galina Sanko,1904,female,Sudzha,POINT (35.270556 51.191389),http://www.wikidata.org/entity/Q72704,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1949,1946-1970
http://www.wikidata.org/entity/Q120085,Martha Gellhorn,1908,female,St. Louis,POINT (-90.199444 38.626389),http://www.wikidata.org/entity/Q38022,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1953,1946-1970
http://www.wikidata.org/entity/Q7815989,Tom Grandin,1907,male,Cleveland,POINT (-81.694722 41.499167),http://www.wikidata.org/entity/Q37320,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1952,1946-1970
http://www.wikidata.org/entity/Q108321855,Heinz Raebiger,1903,male,Montabaur,POINT (7.825833 50.4375),http://www.wikidata.org/entity/Q632991,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1948,1946-1970
http://www.wikidata.org/entity/Q15068490,Grigory Katz,1907,male,Rostov-on-Don,POINT (39.71 47.2225),http://www.wikidata.org/entity/Q908,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1952,1946-1970
http://www.wikidata.org/entity/Q15489360,J. C. Furnas,1905,male,Indianapolis,POINT (-86.158056 39.768611),http://www.wikidata.org/entity/Q6346,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1950,1946-1970
http://www.wikidata.org/entity/Q920364,George Rodger,1908,male,Hale,POINT (-2.800069 53.336731),http://www.wikidata.org/entity/Q4539223,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1953,1946-1970
http://www.wikidata.org/entity/Q8198059,Anna Maria Martínez Sagi,1907,female,Barcelona,POINT (2.176944 41.3825),http://www.wikidata.org/entity/Q1492,1901-1910,19,Southern Europe,ES,España,Spain,ESP,Spain Port.,1952,1946-1970
http://www.wikidata.org/entity/Q12727590,Emil Gulian,1907,male,Giurgiu,POINT (25.966667 43.9),http://www.wikidata.org/entity/Q202351,1901-1910,8,Eastern Europe,RO,România,Romania,ROU,Central Europe,1952,1946-1970
http://www.wikidata.org/entity/Q7831270,Tracey Shelton,1901,female,Darraweit Guim,POINT (144.9 -37.4),http://www.wikidata.org/entity/Q2522642,1901-1910,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1946,1946-1970
http://www.wikidata.org/entity/Q129623550,Vladimir Mikhailovich Aposhanskij,1910,male,Pogromets,POINT (37.846596 50.344073),http://www.wikidata.org/entity/Q21342568,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1955,1946-1970
http://www.wikidata.org/entity/Q922484,Alan Moorehead,1910,male,Melbourne,POINT (144.963056 -37.814167),http://www.wikidata.org/entity/Q3141,1901-1910,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1955,1946-1970
http://www.wikidata.org/entity/Q109853850,Henry Buckley,1904,male,Manchester,POINT (-2.233333 53.466667),http://www.wikidata.org/entity/Q18125,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1949,1946-1970
http://www.wikidata.org/entity/Q8201046,Antoni Campañà i Bandranas,1905,male,Arbúcies,POINT (2.514167 41.816111),http://www.wikidata.org/entity/Q13010,1901-1910,19,Southern Europe,ES,España,Spain,ESP,Spain Port.,1950,1946-1970
http://www.wikidata.org/entity/Q124576392,Germaine Kanova,1902,female,Boulogne-sur-Mer,POINT (1.613889 50.725555),http://www.wikidata.org/entity/Q81997,1901-1910,22,Western Europe,FR,France,France,FRA,France,1947,1946-1970
http://www.wikidata.org/entity/Q13560405,Homer Bigart,1907,male,Hawley,POINT (-75.1792 41.4783),http://www.wikidata.org/entity/Q1182057,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1952,1946-1970
http://www.wikidata.org/entity/Q107098092,Яфім Іванавіч Пернікаў,1903,male,Minsk,POINT (27.561837 53.902246),http://www.wikidata.org/entity/Q2280,1901-1910,8,Eastern Europe,BY,Беларусь,Belarus,BLR,Baltic States Fin. Belar.,1948,1946-1970
http://www.wikidata.org/entity/Q96655342,Ferenc Gallyas,1907,male,Budapest,POINT (19.040833 47.498333),http://www.wikidata.org/entity/Q1781,1901-1910,8,Eastern Europe,HU,Magyarország,Hungary,HUN,Austria Hungary,1952,1946-1970
http://www.wikidata.org/entity/Q136213693,Alberts Jekste,1908,male,Liepāja,POINT (21.011111 56.508333),http://www.wikidata.org/entity/Q167668,1901-1910,8,Eastern Europe,LV,Latvija,Latvia,LVA,Baltic States Fin. Belar.,1953,1946-1970
http://www.wikidata.org/entity/Q960196,Roman Karmen,1906,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1951,1946-1970
http://www.wikidata.org/entity/Q112952,Ernst Zwilling,1904,male,Osijek,POINT (18.670278 45.560278),http://www.wikidata.org/entity/Q1640,1901-1910,19,Southern Europe,HR,Hrvatska,Croatia,HRV,Central Europe,1949,1946-1970
http://www.wikidata.org/entity/Q1576459,Hans Hubmann,1910,male,Freden,POINT (9.893611 51.927778),http://www.wikidata.org/entity/Q555597,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1955,1946-1970
http://www.wikidata.org/entity/Q89422711,Edward George William Malindine,1906,male,Walthamstow,POINT (-0.0211 51.584),http://www.wikidata.org/entity/Q2321784,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1951,1946-1970
http://www.wikidata.org/entity/Q77347,Gerda Taro,1910,female,Stuttgart,POINT (9.18 48.7775),http://www.wikidata.org/entity/Q1022,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1955,1946-1970
http://www.wikidata.org/entity/Q17432488,Godfrey Talbot,1908,male,West Yorkshire,POINT (-1.666667 53.75),http://www.wikidata.org/entity/Q23083,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1953,1946-1970
http://www.wikidata.org/entity/Q17537054,Catherine Gavin,1907,female,Aberdeen,POINT (-2.1 57.15),http://www.wikidata.org/entity/Q36405,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1952,1946-1970
http://www.wikidata.org/entity/Q15998247,Leighton McLeod Hill,1907,male,Carterton,POINT (175.5275 -41.025),http://www.wikidata.org/entity/Q1045948,1901-1910,2,Australia/New Zealand,NZ,New Zealand-Aotearoa,New Zealand,NZL,Australia New Z.,1952,1946-1970
http://www.wikidata.org/entity/Q88949847,Hanns Gross,1910,male,Bamberg,POINT (10.891667 49.891667),http://www.wikidata.org/entity/Q3936,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1955,1946-1970
http://www.wikidata.org/entity/Q109479497,Thomas Fisher,1908,male,Cardiff,POINT (-3.179167 51.481667),http://www.wikidata.org/entity/Q10690,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1953,1946-1970
http://www.wikidata.org/entity/Q862412,Nikolai Virta,1906,male,Каликино,POINT (41.0853 52.0268),http://www.wikidata.org/entity/Q21851277,1901-1910,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1951,1946-1970
http://www.wikidata.org/entity/Q16664912,Osip Kolychev,1904,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1949,1946-1970
http://www.wikidata.org/entity/Q709579,Arthur Grimm,1908,male,Rehau,POINT (12.0354 50.2486),http://www.wikidata.org/entity/Q49814,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1953,1946-1970
http://www.wikidata.org/entity/Q16635505,Georgiĭ Gaĭdovskiĭ,1902,male,Chornyi Ostriv,POINT (26.75 49.5),http://www.wikidata.org/entity/Q1973626,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1947,1946-1970
http://www.wikidata.org/entity/Q714739,Yevgeny Petrov,1902,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1947,1946-1970
http://www.wikidata.org/entity/Q17427808,Pyotr Severov,1910,male,Lysychansk,POINT (38.430556 48.916944),http://www.wikidata.org/entity/Q33280,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1955,1946-1970
http://www.wikidata.org/entity/Q16169382,Ruth Cowan Nash,1901,female,Salt Lake City,POINT (-111.883333 40.75),http://www.wikidata.org/entity/Q23337,1901-1910,23,Northern America,US,United States,United States,USA,United States Can.,1946,1946-1970
http://www.wikidata.org/entity/Q1611099,Hermann Frass,1910,male,Bolzano,POINT (11.35478 46.498113),http://www.wikidata.org/entity/Q6526,1901-1910,19,Southern Europe,IT,Italia,Italy,ITA,Italy,1955,1946-1970
http://www.wikidata.org/entity/Q697096,Cecil Beaton,1904,male,Hampstead,POINT (-0.1744 51.5541),http://www.wikidata.org/entity/Q25610,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1949,1946-1970
http://www.wikidata.org/entity/Q847345,Geo Bogza,1908,male,Blejoi,POINT (26.013944 44.987055),http://www.wikidata.org/entity/Q12082897,1901-1910,8,Eastern Europe,RO,România,Romania,ROU,Central Europe,1953,1946-1970
http://www.wikidata.org/entity/Q4706622,Alan Fisher,1901,male,Motherwell,POINT (-3.995556 55.789167),http://www.wikidata.org/entity/Q737547,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1946,1946-1970
http://www.wikidata.org/entity/Q724357,Mikhail Svetlov,1903,male,Dnipro,POINT (35.04 48.4675),http://www.wikidata.org/entity/Q48256,1901-1910,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1948,1946-1970
http://www.wikidata.org/entity/Q18164304,Dezső Révai,1903,male,Budapest,POINT (19.040833 47.498333),http://www.wikidata.org/entity/Q1781,1901-1910,8,Eastern Europe,HU,Magyarország,Hungary,HUN,Austria Hungary,1948,1946-1970
http://www.wikidata.org/entity/Q88647774,Albert Cusian,1902,male,Kiel,POINT (10.139445 54.323333),http://www.wikidata.org/entity/Q1707,1901-1910,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1947,1946-1970
http://www.wikidata.org/entity/Q110548609,Leslie Cornish Priest,1905,male,Clapham,POINT (-0.133939 51.463231),http://www.wikidata.org/entity/Q146659,1901-1910,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1950,1946-1970
http://www.wikidata.org/entity/Q7926046,Victor Jorgensen,1913,male,Portland,POINT (-122.679167 45.515),http://www.wikidata.org/entity/Q6106,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1958,1946-1970
http://www.wikidata.org/entity/Q1158512,Damien Parer,1912,male,City of Stonnington,POINT (145.029563 -37.856245),http://www.wikidata.org/entity/Q1409285,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1957,1946-1970
http://www.wikidata.org/entity/Q44517,Bruno Kreisky,1911,male,Vienna,POINT (16.3725 48.208333),http://www.wikidata.org/entity/Q1741,1911-1920,22,Western Europe,AT,Österreich,Austria,AUT,Austria Hungary,1956,1946-1970
http://www.wikidata.org/entity/Q3302258,Max Olivier-Lacamp,1914,male,Le Havre,POINT (0.108056 49.494167),http://www.wikidata.org/entity/Q42810,1911-1920,22,Western Europe,FR,France,France,FRA,France,1959,1946-1970
http://www.wikidata.org/entity/Q8026045,Winston Burdett,1913,male,Buffalo,POINT (-78.878056 42.886389),http://www.wikidata.org/entity/Q40435,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1958,1946-1970
http://www.wikidata.org/entity/Q4895101,Bert Hardy,1913,male,Blackfriars,POINT (-0.104167 51.5125),http://www.wikidata.org/entity/Q880829,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1958,1946-1970
http://www.wikidata.org/entity/Q94893954,Christoph von Imhoff,1912,male,Nuremberg,POINT (11.0775 49.453889),http://www.wikidata.org/entity/Q2090,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1957,1946-1970
http://www.wikidata.org/entity/Q4172957,Emmanuil Evzerikhin,1911,male,Rostov-on-Don,POINT (39.71 47.2225),http://www.wikidata.org/entity/Q908,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1956,1946-1970
http://www.wikidata.org/entity/Q124535829,Lorraine Stumm,1914,female,Charters Towers,POINT (146.260278 -20.073056),http://www.wikidata.org/entity/Q1020266,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1959,1946-1970
http://www.wikidata.org/entity/Q3311260,Robert Stewart,1917,male,Phoenix,POINT (-112.073889 33.448333),http://www.wikidata.org/entity/Q16556,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1962,1946-1970
http://www.wikidata.org/entity/Q361163,Yevgeny Khaldei,1916,male,Donetsk,POINT (37.802778 48.015833),http://www.wikidata.org/entity/Q43070,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1961,1946-1970
http://www.wikidata.org/entity/Q116062773,Boris Losin,1919,male,Poltava Governorate,POINT (34.568611 49.574444),http://www.wikidata.org/entity/Q1271216,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1964,1946-1970
http://www.wikidata.org/entity/Q94850507,Theo Scheerer,1911,male,Stuttgart,POINT (9.18 48.7775),http://www.wikidata.org/entity/Q1022,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1956,1946-1970
http://www.wikidata.org/entity/Q2902056,Wayne F. Miller,1918,male,Chicago,POINT (-87.627778 41.881944),http://www.wikidata.org/entity/Q1297,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1963,1946-1970
http://www.wikidata.org/entity/Q97175753,"Ткаченко, Алексей Матвеевич",1916,male,Podolia Governorate,POINT (26.583333 48.666667),http://www.wikidata.org/entity/Q277861,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1961,1946-1970
http://www.wikidata.org/entity/Q4260204,Howard K. Smith,1914,male,Ferriday,POINT (-91.55456 31.63017),http://www.wikidata.org/entity/Q774914,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1959,1946-1970
http://www.wikidata.org/entity/Q3195015,Ken Bell,1914,male,Toronto,POINT (-79.386667 43.670278),http://www.wikidata.org/entity/Q172,1911-1920,23,Northern America,CA,Canada-Canada,Canada,CAN,United States Can.,1959,1946-1970
http://www.wikidata.org/entity/Q352870,Joe Rosenthal,1911,male,"Washington, D.C.",POINT (-77.036667 38.895),http://www.wikidata.org/entity/Q61,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1956,1946-1970
http://www.wikidata.org/entity/Q11768632,Marek Święcicki,1915,male,Odesa,POINT (30.73262 46.47747),http://www.wikidata.org/entity/Q1874,1911-1920,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1960,1946-1970
http://www.wikidata.org/entity/Q3181505,John Florea,1916,male,Alliance,POINT (-81.10806 40.91333),http://www.wikidata.org/entity/Q985230,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1961,1946-1970
http://www.wikidata.org/entity/Q893637,Boris Carmi,1914,male,Moscow,POINT (37.6175 55.750556),http://www.wikidata.org/entity/Q649,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q95317128,Mikhail Savin,1915,male,Sasovo,POINT (41.916667 54.35),http://www.wikidata.org/entity/Q193557,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1960,1946-1970
http://www.wikidata.org/entity/Q551491,W. Eugene Smith,1918,male,Wichita,POINT (-97.336111 37.688889),http://www.wikidata.org/entity/Q49266,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1963,1946-1970
http://www.wikidata.org/entity/Q84714703,Yuriy Buryakivskyi,1914,male,Rechytsa,POINT (30.38796 52.3724),http://www.wikidata.org/entity/Q909612,1911-1920,8,Eastern Europe,BY,Беларусь,Belarus,BLR,Baltic States Fin. Belar.,1959,1946-1970
http://www.wikidata.org/entity/Q3486610,Robert F. Sargent,1918,male,St. Charles,POINT (-88.311012 41.919243),http://www.wikidata.org/entity/Q578481,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1963,1946-1970
http://www.wikidata.org/entity/Q108695632,Jack Denton Scott,1915,male,Elkins,POINT (-79.8508 38.9214),http://www.wikidata.org/entity/Q952594,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1960,1946-1970
http://www.wikidata.org/entity/Q3228853,Lee Embree,1915,male,Mechanicsville,POINT (-91.253611 41.905),http://www.wikidata.org/entity/Q1928311,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1960,1946-1970
http://www.wikidata.org/entity/Q120716298,Vladimir Michajlovič Rossel‘s,1914,male,Pavlovsky Posad,POINT (38.65 55.783333),http://www.wikidata.org/entity/Q177908,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1959,1946-1970
http://www.wikidata.org/entity/Q5541147,George Johnston,1912,male,Melbourne,POINT (144.963056 -37.814167),http://www.wikidata.org/entity/Q3141,1911-1920,2,Australia/New Zealand,AU,Australia,Australia,AUS,Australia New Z.,1957,1946-1970
http://www.wikidata.org/entity/Q89953827,Norman G Anderson,1919,male,Davenport,POINT (-118.151667 47.651111),http://www.wikidata.org/entity/Q1515095,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1964,1946-1970
http://www.wikidata.org/entity/Q434578,Dickey Chapelle,1919,female,Milwaukee,POINT (-87.95 43.05),http://www.wikidata.org/entity/Q37836,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1964,1946-1970
http://www.wikidata.org/entity/Q87065726,Barbara Burnett-Stuart,1917,female,Hereford Square,POINT (-0.181506 51.492392),http://www.wikidata.org/entity/Q45319498,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1962,1946-1970
http://www.wikidata.org/entity/Q5387483,Eric Sevareid,1912,male,Velva,POINT (-100.93 48.058056),http://www.wikidata.org/entity/Q2278261,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1957,1946-1970
http://www.wikidata.org/entity/Q4289341,VItaliy Melentyev,1916,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1961,1946-1970
http://www.wikidata.org/entity/Q108290843,Carl August Stachelscheid,1919,male,Düsseldorf,POINT (6.776667 51.225556),http://www.wikidata.org/entity/Q1718,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1964,1946-1970
http://www.wikidata.org/entity/Q85674260,Alec Wainman,1913,male,North Yorkshire,POINT (-1.35 54.1),http://www.wikidata.org/entity/Q23086,1911-1920,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1958,1946-1970
http://www.wikidata.org/entity/Q1230935,Vsevolod Kochetov,1912,male,Veliky Novgorod,POINT (31.27579 58.52099),http://www.wikidata.org/entity/Q2235,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1957,1946-1970
http://www.wikidata.org/entity/Q59528094,Hermann Ziock,1913,male,Greven,POINT (7.608333 52.091667),http://www.wikidata.org/entity/Q14917,1911-1920,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1958,1946-1970
http://www.wikidata.org/entity/Q1483880,William Vandivert,1912,male,Evanston,POINT (-87.685 42.047222),http://www.wikidata.org/entity/Q462799,1911-1920,23,Northern America,US,United States,United States,USA,United States Can.,1957,1946-1970
http://www.wikidata.org/entity/Q208116,Sergey Mikhalkov,1913,male,Moscow,POINT (37.6175 55.750556),http://www.wikidata.org/entity/Q649,1911-1920,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Federation,1958,1946-1970
