uriPer,labelPer,birthYear,gender,labelPlace,geometry,uriPlace,periods,FID,REGION,CNTR_ID,CNTR_NAME,NAME_ENGL,ISO3_CODE,coded_country,activityYear,periodsActivity
http://www.wikidata.org/entity/Q18291610,Charles Lewis Gruneisen,1806,male,Bloomsbury,POINT (-0.125 51.523056),http://www.wikidata.org/entity/Q150120,1801-1810,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1851,1846-1870
http://www.wikidata.org/entity/Q5940332,José Gómez de la Carrera,1801,male,Spain,POINT (-3.5 40.2),http://www.wikidata.org/entity/Q29,1801-1810,19,Southern Europe,ES,España,Spain,ESP,Spain,1846,1846-1870
http://www.wikidata.org/entity/Q21079155,John McCosh,1805,male,Kirkmichael,POINT (-4.61467 55.3461),http://www.wikidata.org/entity/Q3776817,1801-1810,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1850,1846-1870
http://www.wikidata.org/entity/Q76632,Theodor Fontane,1819,male,Neuruppin,POINT (12.8 52.922222),http://www.wikidata.org/entity/Q16085,1811-1820,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1864,1846-1870
http://www.wikidata.org/entity/Q75265,Otto von Corvin,1812,male,Gusev,POINT (22.19972 54.59222),http://www.wikidata.org/entity/Q5663,1811-1820,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1857,1846-1870
http://www.wikidata.org/entity/Q74465,Friedrich Wilhelm Hackländer,1816,male,Burtscheid,POINT (6.093438 50.763723),http://www.wikidata.org/entity/Q328649,1811-1820,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1861,1846-1870
http://www.wikidata.org/entity/Q721574,Carol Szathmari,1812,male,Cluj-Napoca,POINT (23.59066 46.76891),http://www.wikidata.org/entity/Q100188,1811-1820,8,Eastern Europe,RO,România,Romania,ROU,Central/Eastern Europe,1857,1846-1870
http://www.wikidata.org/entity/Q1388736,Julius von Wickede,1819,male,Schwerin,POINT (11.415 53.628889),http://www.wikidata.org/entity/Q1709,1811-1820,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1864,1846-1870
http://www.wikidata.org/entity/Q93862,Ferdinando Petruccelli della Gattina,1815,male,Moliterno,POINT (15.86 40.24),http://www.wikidata.org/entity/Q52609,1811-1820,19,Southern Europe,IT,Italia,Italy,ITA,Western Europe,1860,1846-1870
http://www.wikidata.org/entity/Q2418020,Theodor Mögling,1814,male,Brackenheim,POINT (9.066667 49.083333),http://www.wikidata.org/entity/Q53751,1811-1820,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1859,1846-1870
http://www.wikidata.org/entity/Q345666,Roger Fenton,1819,male,"Crimble Hall, Heywood",POINT (-2.20857 53.6045),http://www.wikidata.org/entity/Q114876258,1811-1820,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1864,1846-1870
http://www.wikidata.org/entity/Q1348650,James Robertson,1813,male,Middlesex,POINT (-0.416667 51.5),http://www.wikidata.org/entity/Q19186,1811-1820,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1858,1846-1870
http://www.wikidata.org/entity/Q70016713,Augustin B. Kelly,1826,male,Dublin,POINT (-6.260278 53.349722),http://www.wikidata.org/entity/Q1761,1821-1830,24,Northern Europe,IE,Ireland-Éire,Ireland,IRL,Western Europe,1871,1871-1895
http://www.wikidata.org/entity/Q2095810,William Simpson,1823,male,Glasgow,POINT (-4.25 55.861111),http://www.wikidata.org/entity/Q4093,1821-1830,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1868,1846-1870
http://www.wikidata.org/entity/Q6937407,Murat Halstead,1829,male,Butler County,POINT (-84.58 39.44),http://www.wikidata.org/entity/Q485561,1821-1830,23,Northern America,US,United States,United States,USA,United States Can.,1874,1871-1895
http://www.wikidata.org/entity/Q41692082,John Reekie,1829,male,Scotland,POINT (-5 57),http://www.wikidata.org/entity/Q22,1821-1830,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1874,1871-1895
http://www.wikidata.org/entity/Q2853930,Antoine Fauchery,1823,male,Paris,POINT (2.352222 48.856667),http://www.wikidata.org/entity/Q90,1821-1830,22,Western Europe,FR,France,France,FRA,France,1868,1846-1870
http://www.wikidata.org/entity/Q96098920,Carlos Massa Sanguinetti,1823,male,Madrid,POINT (-3.703333 40.416944),http://www.wikidata.org/entity/Q2807,1821-1830,19,Southern Europe,ES,España,Spain,ESP,Spain,1868,1846-1870
http://www.wikidata.org/entity/Q38455487,Egbert Guy Fowx,1821,male,Kentucky,POINT (-85 37.5),http://www.wikidata.org/entity/Q1603,1821-1830,23,Northern America,US,United States,United States,USA,United States Can.,1866,1846-1870
http://www.wikidata.org/entity/Q18526918,Frank Vizetelly,1830,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1821-1830,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1875,1871-1895
http://www.wikidata.org/entity/Q661176,Alexander Gardner,1821,male,Paisley,POINT (-4.423889 55.845556),http://www.wikidata.org/entity/Q211870,1821-1830,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1866,1846-1870
http://www.wikidata.org/entity/Q5076100,Charles Carleton Coffin,1823,male,Boscawen,POINT (-71.620833 43.315),http://www.wikidata.org/entity/Q2417269,1821-1830,23,Northern America,US,United States,United States,USA,United States Can.,1868,1846-1870
http://www.wikidata.org/entity/Q136309765,Charles Moïse Bétant,1836,male,Geneva,POINT (6.15 46.2),http://www.wikidata.org/entity/Q71,1831-1840,22,Western Europe,CH,Schweiz-Suisse-Svizzera-Svizra,Switzerland,CHE,Western Europe,1881,1871-1895
http://www.wikidata.org/entity/Q8006207,William Bury Westall,1834,male,Accrington,POINT (-2.36384 53.75337),http://www.wikidata.org/entity/Q1622949,1831-1840,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1879,1871-1895
http://www.wikidata.org/entity/Q22919701,Pyotr Sokalsky,1832,male,Kharkiv,POINT (36.231111 49.9925),http://www.wikidata.org/entity/Q42308,1831-1840,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1877,1871-1895
http://www.wikidata.org/entity/Q21421315,Peter Vilhelm Grove,1832,male,Præstø,POINT (12.05 55.116667),http://www.wikidata.org/entity/Q1563543,1831-1840,24,Northern Europe,DK,Danmark,Denmark,DNK,Western Europe,1877,1871-1895
http://www.wikidata.org/entity/Q91417,Henry Villard,1835,male,Speyer,POINT (8.433615 49.316555),http://www.wikidata.org/entity/Q6829,1831-1840,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1880,1871-1895
http://www.wikidata.org/entity/Q1371063,Timothy H. O'Sullivan,1840,male,Ireland,POINT (-8 53),http://www.wikidata.org/entity/Q27,1831-1840,24,Northern Europe,IE,Ireland-Éire,Ireland,IRL,Western Europe,1885,1871-1895
http://www.wikidata.org/entity/Q1607516,Archibald Forbes,1838,male,Cambridge,POINT (0.1225 52.208055),http://www.wikidata.org/entity/Q350,1831-1840,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1883,1871-1895
http://www.wikidata.org/entity/Q6210407,"Joe Howard, Jr.",1833,male,Brooklyn,POINT (-73.949722 40.650833),http://www.wikidata.org/entity/Q18419,1831-1840,23,Northern America,US,United States,United States,USA,United States Can.,1878,1871-1895
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,1838,female,Clermont County,POINT (-84.15 39.05),http://www.wikidata.org/entity/Q485582,1831-1840,23,Northern America,US,United States,United States,USA,United States Can.,1883,1871-1895
http://www.wikidata.org/entity/Q1452890,Frederick Gutekunst,1831,male,Germantown,POINT (-75.181944 40.043611),http://www.wikidata.org/entity/Q279890,1831-1840,23,Northern America,US,United States,United States,USA,United States Can.,1876,1871-1895
http://www.wikidata.org/entity/Q52170382,Vasily Timiryazev,1840,male,Saint Petersburg,POINT (30.316667 59.95),http://www.wikidata.org/entity/Q656,1831-1840,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1885,1871-1895
http://www.wikidata.org/entity/Q20035913,George G. Rockwood,1832,male,Troy,POINT (-73.6925 42.731667),http://www.wikidata.org/entity/Q600301,1831-1840,23,Northern America,US,United States,United States,USA,United States Can.,1877,1871-1895
http://www.wikidata.org/entity/Q639274,G. A. Henty,1832,male,Cambridge,POINT (0.1225 52.208055),http://www.wikidata.org/entity/Q350,1831-1840,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1877,1871-1895
http://www.wikidata.org/entity/Q60819833,Günter Pettera,1837,male,Brno,POINT (16.608333 49.195278),http://www.wikidata.org/entity/Q14960,1831-1840,8,Eastern Europe,CZ,Česká Republika,Czechia,CZE,Central/Eastern Europe,1882,1871-1895
http://www.wikidata.org/entity/Q15431075,John L. Gihon,1839,male,United States,POINT (-98.5795 39.828175),http://www.wikidata.org/entity/Q30,1831-1840,23,Northern America,US,United States,United States,USA,United States Can.,1884,1871-1895
http://www.wikidata.org/entity/Q1678898,Jakob Baechtold,1848,male,Schleitheim,POINT (8.4851 47.7493),http://www.wikidata.org/entity/Q69111,1841-1850,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1893,1871-1895
http://www.wikidata.org/entity/Q44426442,G. O. Brown,1843,male,New York,POINT (-75 43),http://www.wikidata.org/entity/Q1384,1841-1850,23,Northern America,US,United States,United States,USA,United States Can.,1888,1871-1895
http://www.wikidata.org/entity/Q597124,Josep Lluis Pellicer,1842,male,Barcelona,POINT (2.176944 41.3825),http://www.wikidata.org/entity/Q1492,1841-1850,19,Southern Europe,ES,España,Spain,ESP,Spain,1887,1871-1895
http://www.wikidata.org/entity/Q1976958,Nikolay Karazin,1842,male,Kharkov Governorate,POINT (36.229167 50),http://www.wikidata.org/entity/Q2363136,1841-1850,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1887,1871-1895
http://www.wikidata.org/entity/Q2348906,Januarius MacGahan,1844,male,New Lexington,POINT (-82.210556 39.715833),http://www.wikidata.org/entity/Q1927275,1841-1850,23,Northern America,US,United States,United States,USA,United States Can.,1889,1871-1895
http://www.wikidata.org/entity/Q20810566,John Burke,1843,male,Ireland,POINT (-7.921 53.351),http://www.wikidata.org/entity/Q22890,1841-1850,24,Northern Europe,IE,Ireland-Éire,Ireland,IRL,Western Europe,1888,1871-1895
http://www.wikidata.org/entity/Q64685794,Jacob B. de Liefde,1847,male,Holland,POINT (4.667 52.25),http://www.wikidata.org/entity/Q102911,1841-1850,22,Western Europe,NL,Nederland,Netherlands,NLD,Western Europe,1892,1871-1895
http://www.wikidata.org/entity/Q3814766,Mikhail P. Fyodorov,1845,male,Kursk,POINT (36.187222 51.737222),http://www.wikidata.org/entity/Q3159,1841-1850,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1890,1871-1895
http://www.wikidata.org/entity/Q4276223,Nikolay Maksimov,1848,male,Parfenyevo,POINT (43.409167 58.482222),http://www.wikidata.org/entity/Q4346173,1841-1850,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1893,1871-1895
http://www.wikidata.org/entity/Q60623342,Alphons Danzer,1842,male,Timișoara,POINT (21.23 45.759722),http://www.wikidata.org/entity/Q83404,1841-1850,8,Eastern Europe,RO,România,Romania,ROU,Central/Eastern Europe,1887,1871-1895
http://www.wikidata.org/entity/Q77475,Ludwig Ganghofer,1855,male,Kaufbeuren,POINT (10.6225 47.88),http://www.wikidata.org/entity/Q14805,1851-1860,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1900,1896-1920
http://www.wikidata.org/entity/Q15963314,Andrew Hilliard Atteridge,1852,male,Liverpool,POINT (-2.991667 53.407222),http://www.wikidata.org/entity/Q24826,1851-1860,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1897,1896-1920
http://www.wikidata.org/entity/Q5084065,Charles à Court Repington,1858,male,Heytesbury,POINT (-2.1 51.1833),http://www.wikidata.org/entity/Q5749803,1851-1860,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1903,1896-1920
http://www.wikidata.org/entity/Q4722249,Alfred Arthur Greenwood Hales,1860,male,Adelaide,POINT (138.6 -34.9275),http://www.wikidata.org/entity/Q5112,1851-1860,2,Australia/New Zealand,AU,Australia,Australia,AUS,Asia-Pacific,1905,1896-1920
http://www.wikidata.org/entity/Q12292428,Richard von Mach,1853,male,"Jawory, Pomeranian Voivodeship",POINT (17.41916 54.315491),http://www.wikidata.org/entity/Q584495,1851-1860,8,Eastern Europe,PL,Polska,Poland,POL,Poland,1898,1896-1920
http://www.wikidata.org/entity/Q72417490,Adolf Strausz,1853,male,Cece,POINT (18.634611 46.77148),http://www.wikidata.org/entity/Q378836,1851-1860,8,Eastern Europe,HU,Magyarország,Hungary,HUN,Central/Eastern Europe,1898,1896-1920
http://www.wikidata.org/entity/Q6200287,Jimmy Hare,1856,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1851-1860,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1901,1896-1920
http://www.wikidata.org/entity/Q52155633,Harry Perry Robinson,1859,male,Chunar,POINT (82.9 25.13),http://www.wikidata.org/entity/Q1192683,1851-1860,18,Southern Asia,IN,India-भारत,India,IND,Asia-Pacific,1904,1896-1920
http://www.wikidata.org/entity/Q112074603,Edwin Cleary,1857,male,Kentucky,POINT (-85 37.5),http://www.wikidata.org/entity/Q1603,1851-1860,23,Northern America,US,United States,United States,USA,United States Can.,1902,1896-1920
http://www.wikidata.org/entity/Q55419434,Edith Dickenson,1851,female,England,POINT (-1 53),http://www.wikidata.org/entity/Q21,1851-1860,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1896,1896-1920
http://www.wikidata.org/entity/Q94879455,Richard Gädke,1852,male,Spandau,POINT (13.2044 52.5367),http://www.wikidata.org/entity/Q569827,1851-1860,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1897,1896-1920
http://www.wikidata.org/entity/Q1072114,Nikolai Samokysh,1860,male,Nizhyn,POINT (31.8805 51.047361),http://www.wikidata.org/entity/Q952457,1851-1860,8,Eastern Europe,UA,Україна,Ukraine,UKR,Ukraine,1905,1896-1920
http://www.wikidata.org/entity/Q1950313,Bas Veth,1861,male,Arnhem,POINT (5.916667 51.983333),http://www.wikidata.org/entity/Q1310,1861-1870,22,Western Europe,NL,Nederland,Netherlands,NLD,Western Europe,1906,1896-1920
http://www.wikidata.org/entity/Q13562982,Rheta Childe Dorr,1866,female,Omaha,POINT (-95.9375 41.258611),http://www.wikidata.org/entity/Q43199,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1911,1896-1920
http://www.wikidata.org/entity/Q7422914,Sarah Wilson,1865,female,Hove,POINT (-0.1725 50.831111),http://www.wikidata.org/entity/Q989616,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1910,1896-1920
http://www.wikidata.org/entity/Q436699,Andrew Barton Paterson,1864,male,Orange,POINT (149.101111 -33.281667),http://www.wikidata.org/entity/Q580973,1861-1870,2,Australia/New Zealand,AU,Australia,Australia,AUS,Asia-Pacific,1909,1896-1920
http://www.wikidata.org/entity/Q3171138,Jean Carrère,1865,male,Lot-et-Garonne,POINT (0.5 44.333333),http://www.wikidata.org/entity/Q12578,1861-1870,22,Western Europe,FR,France,France,FRA,France,1910,1896-1920
http://www.wikidata.org/entity/Q15968007,William Beach Thomas,1868,male,Godmanchester,POINT (-0.1725 52.3176),http://www.wikidata.org/entity/Q1533868,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1913,1896-1920
http://www.wikidata.org/entity/Q123531486,Herbert Henry William Russell,1869,male,Royal Borough of Kensington and Chelsea,POINT (-0.195278 51.502222),http://www.wikidata.org/entity/Q188801,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1914,1896-1920
http://www.wikidata.org/entity/Q1566535,Theodor Bumiller,1864,male,Landstuhl,POINT (7.572222 49.412222),http://www.wikidata.org/entity/Q22950,1861-1870,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1909,1896-1920
http://www.wikidata.org/entity/Q438924,Roberto Payró,1867,male,Mercedes,POINT (-59.433333 -34.65),http://www.wikidata.org/entity/Q1027041,1861-1870,15,South America,AR,Argentina,Argentina,ARG,Global South,1912,1896-1920
http://www.wikidata.org/entity/Q34743,Rudyard Kipling,1865,male,Mumbai,POINT (72.8775 19.075833),http://www.wikidata.org/entity/Q1156,1861-1870,18,Southern Asia,IN,India-भारत,India,IND,Asia-Pacific,1910,1896-1920
http://www.wikidata.org/entity/Q8007849,William Dinwiddie,1867,male,Charlottesville,POINT (-78.479 38.0299),http://www.wikidata.org/entity/Q123766,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1912,1896-1920
http://www.wikidata.org/entity/Q19832950,Basil Gotto,1866,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1911,1896-1920
http://www.wikidata.org/entity/Q12277622,Daniel Blanchoud,1869,male,Lausanne,POINT (6.633333 46.533333),http://www.wikidata.org/entity/Q807,1861-1870,22,Western Europe,CH,Schweiz-Suisse-Svizzera-Svizra,Switzerland,CHE,Western Europe,1914,1896-1920
http://www.wikidata.org/entity/Q76289129,Cecil William Battine,1867,male,Paddington,POINT (-0.173 51.5172),http://www.wikidata.org/entity/Q124230,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1912,1896-1920
http://www.wikidata.org/entity/Q922457,Richard Harding Davis,1864,male,Philadelphia,POINT (-75.163611 39.952778),http://www.wikidata.org/entity/Q1345,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1909,1896-1920
http://www.wikidata.org/entity/Q2920090,"William Peel, 1st Earl Peel",1867,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1912,1896-1920
http://www.wikidata.org/entity/Q3436576,Robert Wilton,1868,male,Norfolk,POINT (0.95 52.6725),http://www.wikidata.org/entity/Q23109,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1913,1896-1920
http://www.wikidata.org/entity/Q7789792,Thomas Franklin Fairfax Millard,1868,male,Missouri,POINT (-92.5 38.5),http://www.wikidata.org/entity/Q1581,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1913,1896-1920
http://www.wikidata.org/entity/Q90730190,Charles Mills Sheldon,1866,male,Lawrenceburg,POINT (-84.857778 39.096111),http://www.wikidata.org/entity/Q1026789,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1911,1896-1920
http://www.wikidata.org/entity/Q287994,Edith Durham,1863,female,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1908,1896-1920
http://www.wikidata.org/entity/Q107760,Hans Hildenbrand,1870,male,Bad Boll,POINT (9.615556 48.639444),http://www.wikidata.org/entity/Q81572,1861-1870,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1915,1896-1920
http://www.wikidata.org/entity/Q94130218,Edward Marshall,1870,male,Tioga County,POINT (-76.3 42.17),http://www.wikidata.org/entity/Q56154,1861-1870,23,Northern America,US,United States,United States,USA,United States Can.,1915,1896-1920
http://www.wikidata.org/entity/Q5545900,George Warrington Steevens,1869,male,Sydenham,POINT (-0.0544 51.4254),http://www.wikidata.org/entity/Q2104233,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1914,1896-1920
http://www.wikidata.org/entity/Q18385268,Arthur Radclyffe Dugmore,1870,male,Wales,POINT (-3.633333 52.35),http://www.wikidata.org/entity/Q25,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1915,1896-1920
http://www.wikidata.org/entity/Q1619108,Alejandro Pérez Lugín,1870,male,Madrid,POINT (-3.703333 40.416944),http://www.wikidata.org/entity/Q2807,1861-1870,19,Southern Europe,ES,España,Spain,ESP,Spain,1915,1896-1920
http://www.wikidata.org/entity/Q1711704,Jules Gervais-Courtellemont,1863,male,Avon,POINT (2.725 48.408889),http://www.wikidata.org/entity/Q791277,1861-1870,22,Western Europe,FR,France,France,FRA,France,1908,1896-1920
http://www.wikidata.org/entity/Q16721278,Vladimir Shuf,1863,male,Moscow,POINT (37.6175 55.750556),http://www.wikidata.org/entity/Q649,1861-1870,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1908,1896-1920
http://www.wikidata.org/entity/Q1642328,Edgar Amphlett,1867,male,Dorchester,POINT (-2.439722 50.710833),http://www.wikidata.org/entity/Q503331,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1912,1896-1920
http://www.wikidata.org/entity/Q6688835,Louise Mack,1870,female,Hobart,POINT (147.316667 -42.883333),http://www.wikidata.org/entity/Q40191,1861-1870,2,Australia/New Zealand,AU,Australia,Australia,AUS,Asia-Pacific,1915,1896-1920
http://www.wikidata.org/entity/Q5644949,Hamilton Fyfe,1869,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1861-1870,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1914,1896-1920
http://www.wikidata.org/entity/Q18057549,Edwin Emerson Jr.,1869,male,Dresden,POINT (13.738144 51.049329),http://www.wikidata.org/entity/Q1731,1861-1870,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1914,1896-1920
http://www.wikidata.org/entity/Q110990047,Hachijō Yakichi,1877,male,Osaka Prefecture,POINT (135.519861 34.686333),http://www.wikidata.org/entity/Q122723,1871-1880,7,Eastern Asia,JP,日本,Japan,JPN,Asia-Pacific,1922,1921-1945
http://www.wikidata.org/entity/Q109102739,Frank E. Kleinschmidt,1871,male,Germany,POINT (10 51),http://www.wikidata.org/entity/Q183,1871-1880,22,Western Europe,DE,Deutschland,Germany,DEU,Germany,1916,1896-1920
http://www.wikidata.org/entity/Q50602896,Etelka Kamenyitzky,1875,female,Baraolt,POINT (25.6 46.075),http://www.wikidata.org/entity/Q533078,1871-1880,8,Eastern Europe,RO,România,Romania,ROU,Central/Eastern Europe,1920,1896-1920
http://www.wikidata.org/entity/Q700323,Mikhail Prishvin,1873,male,Xruşyovo-Lyovşino,POINT (38.596389 52.755556),http://www.wikidata.org/entity/Q4501932,1871-1880,9,European Russia,RU,Россия,Russian Federation,RUS,Russian Fed. Belarus,1918,1896-1920
http://www.wikidata.org/entity/Q1392250,Robert W. Service,1874,male,Preston,POINT (-2.698056 53.759445),http://www.wikidata.org/entity/Q184090,1871-1880,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1919,1896-1920
http://www.wikidata.org/entity/Q23041503,George Abel Schreiner,1875,male,Avricourt,POINT (6.806389 48.650833),http://www.wikidata.org/entity/Q22110,1871-1880,22,Western Europe,FR,France,France,FRA,France,1920,1896-1920
http://www.wikidata.org/entity/Q27927553,Réginald Kann,1876,male,Paris,POINT (2.352222 48.856667),http://www.wikidata.org/entity/Q90,1871-1880,22,Western Europe,FR,France,France,FRA,France,1921,1921-1945
http://www.wikidata.org/entity/Q3141534,Howard Chandler Christy,1873,male,Zanesville,POINT (-82.0122 39.9461),http://www.wikidata.org/entity/Q146811,1871-1880,23,Northern America,US,United States,United States,USA,United States Can.,1918,1896-1920
http://www.wikidata.org/entity/Q1291529,E. Alexander Powell,1879,male,Syracuse,POINT (-76.144423 43.046899),http://www.wikidata.org/entity/Q128069,1871-1880,23,Northern America,US,United States,United States,USA,United States Can.,1924,1921-1945
http://www.wikidata.org/entity/Q12281166,Ivan Radoslavov,1880,male,Gorna Oryahovitsa,POINT (25.704082 43.130393),http://www.wikidata.org/entity/Q115998,1871-1880,8,Eastern Europe,BG,България,Bulgaria,BGR,Central/Eastern Europe,1925,1921-1945
http://www.wikidata.org/entity/Q1363814,Maurice Baring,1874,male,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1871-1880,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1919,1896-1920
http://www.wikidata.org/entity/Q21531390,Francisco Goñi,1873,male,Madrid,POINT (-3.703333 40.416944),http://www.wikidata.org/entity/Q2807,1871-1880,19,Southern Europe,ES,España,Spain,ESP,Spain,1918,1896-1920
http://www.wikidata.org/entity/Q131562224,Henri Dufour,1874,male,20th arrondissement of Paris,POINT (2.39905 48.865061),http://www.wikidata.org/entity/Q210720,1871-1880,22,Western Europe,FR,France,France,FRA,France,1919,1896-1920
http://www.wikidata.org/entity/Q75835,Norbert Jacques,1880,male,Luxembourg,POINT (6.132778 49.610555),http://www.wikidata.org/entity/Q1842,1871-1880,22,Western Europe,LU,Luxemburg-Luxembourg-Lëtzebuerg,Luxembourg,LUX,Western Europe,1925,1921-1945
http://www.wikidata.org/entity/Q47462061,Arthur Gleason,1878,male,Newark,POINT (-74.172222 40.735556),http://www.wikidata.org/entity/Q25395,1871-1880,23,Northern America,US,United States,United States,USA,United States Can.,1923,1921-1945
http://www.wikidata.org/entity/Q21289424,Lucien Adolphe Labaudt,1880,male,17th arrondissement of Paris,POINT (2.307839 48.882244),http://www.wikidata.org/entity/Q197297,1871-1880,22,Western Europe,FR,France,France,FRA,France,1925,1921-1945
http://www.wikidata.org/entity/Q3266155,Ludovic Naudeau,1872,male,Boulogne-sur-Mer,POINT (1.613889 50.725555),http://www.wikidata.org/entity/Q81997,1871-1880,22,Western Europe,FR,France,France,FRA,France,1917,1896-1920
http://www.wikidata.org/entity/Q2646947,Alice Schalek,1874,female,Vienna,POINT (16.3725 48.208333),http://www.wikidata.org/entity/Q1741,1871-1880,22,Western Europe,AT,Österreich,Austria,AUT,Central/Eastern Europe,1919,1896-1920
http://www.wikidata.org/entity/Q94623592,Herbert Corey,1872,male,Toledo,POINT (-83.537778 41.652778),http://www.wikidata.org/entity/Q49239,1871-1880,23,Northern America,US,United States,United States,USA,United States Can.,1917,1896-1920
http://www.wikidata.org/entity/Q4867137,Basil Clarke,1879,male,Altrincham,POINT (-2.355669 53.383372),http://www.wikidata.org/entity/Q445058,1871-1880,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1924,1921-1945
http://www.wikidata.org/entity/Q12356531,Vilmos Simon,1876,male,Clopotiva,POINT (22.821898 45.495737),http://www.wikidata.org/entity/Q256374,1871-1880,8,Eastern Europe,RO,România,Romania,ROU,Central/Eastern Europe,1921,1921-1945
http://www.wikidata.org/entity/Q135110495,Francisco Hernández Mir,1871,male,Madrid Province,POINT (-3.724331 40.398753),http://www.wikidata.org/entity/Q24004405,1871-1880,19,Southern Europe,ES,España,Spain,ESP,Spain,1916,1896-1920
http://www.wikidata.org/entity/Q73503174,Antonio Got Insausti,1878,male,San Sebastián,POINT (-1.98 43.32),http://www.wikidata.org/entity/Q10313,1871-1880,19,Southern Europe,ES,España,Spain,ESP,Spain,1923,1921-1945
http://www.wikidata.org/entity/Q7087149,Olive Edis,1876,female,London,POINT (-0.1275 51.507222),http://www.wikidata.org/entity/Q84,1871-1880,24,Northern Europe,UK,United Kingdom,United Kingdom,GBR,United Kingdom,1921,1921-1945
http://www.wikidata.org/entity/Q111489917,Julien Bouchetal,1873,male,20th arrondissement of Paris,POINT (2.39905 48.865061),http://www.wikidata.org/entity/Q210720,1871-1880,22,Western Europe,FR,France,France,FRA,France,1918,1896-1920
